frequency,callsign,city,state,power,lat,lon,height,slogan,owner,format,mlb,nfl,nba,nhl,market,rank,npr
102.3,W272EM,EAST LANSING,MI,0.25,42.70191666666667,84.41327777777778,180.4,,BOARD OF TRUSTEES OF MICHIGAN STATE UNIVERSITY,News,,,,,Lansing-East Lansing,127.0,True
102.5,W273AR,PAW PAW,MI,0.25,42.306416666666664,85.65694444444445,113.0,102.5 & 104.9 THE BLOCK,"Townsquare License, LLC",R&B,,,,,Kalamazoo,183.0,False
102.5,W273BM,BENTON HARBOR,MI,0.25,42.07888888888889,86.46694444444445,62.0,WHFB 102.5 FM / 1060 AM,GERARD MEDIA LLC,R&B,,,,,,,False
102.5,W273CI,GRAND HAVEN,MI,0.25,43.225833333333334,86.18055555555556,79.0,SMILE FM MICHIGAN'S POSITIVE HITS,SMILE FM,Contemporary Christian,,,,,Muskegon,225.0,False
102.5,W273CR,EAST BAY TOWNSHIP,MI,0.01,44.76027777777778,85.68286111111112,165.0,BOB FM 104.5,MICHIGAN COMMUNITY RADIO,Adult Hits,,,,,Traverse City-Petoskey-Cadillac,178.0,False
102.5,W273DD,GRAND RAPIDS,MI,0.155,43.032805555555555,85.69641666666666,66.0,102.5 THE RIDE,"GOODRICH RADIO, LLC",R&B,,,,,Grand Rapids,68.0,False
102.7,W274BN,ALPENA,MI,0.25,45.03333333333333,83.48080555555556,48.0,,WEST CENTRAL MICHIGAN MEDIA MINISTRIES,Religious Teaching,,,,,,,False
102.7,W274AQ,BATTLE CREEK,MI,0.25,42.29227777777778,85.18277777777779,74.0,COOL 101,"MIDWEST COMMUNICATIONS, INC.",Oldies,Tigers,Lions,,,,,False
103.1,W276CZ,SAGINAW,MI,0.25,43.03086111111111,84.17802777777779,85.0,LA PODEROSA,"RADIO BY GRACE, INC.",Regional Mexican,,,,,,,False
103.1,W276DB,ROCHESTER HILLS,MI,0.25,42.64861111111111,83.07527777777777,101.0,FAMILY LIFE RADIO,"Relevant Radio, Inc.",Contemporary Christian,,,,,Detroit,13.0,False
103.3,W277AG,SAULT STE. MARIE,MI,0.026,46.48586111111111,84.33391666666667,78.0,WITNESSING HIS WONDERFUL LOVE,"GOSPEL OPPORTUNITIES, INC.",Religious Teaching,,,,,,,False
103.3,W277DY,PETOSKEY,MI,0.25,45.32138888888889,84.87583333333333,170.0,THE TALK STATION,"MACDONALD GARBER BROADCASTING, INC.",Talk,,,,,Traverse City-Petoskey-Cadillac,178.0,False
103.5,W278BX,SAGINAW,MI,0.03,43.47669444444445,83.9516388888889,76.0,SMILE FM MICHIGAN'S POSITIVE HITS,Smile FM,Contemporary Christian,,,,,Saginaw-Bay City-Midland,152.0,False
103.7,W279BP,JACKSON,MI,0.25,42.28780555555555,84.40022222222223,21.0,,"ELMER HESS, JR.",Religious Teaching,,,,,,,False
103.7,W279CC,ALPENA,MI,0.25,45.06333333333333,83.4341388888889,15.0,ROCK 105,"NORTHERN LIGHTS ENTERPRISES, INC.",Rock,,,,,,,False
103.9,W280DD,IRONWOOD,MI,0.01,46.479111111111116,90.14766666666668,5.3,WITNESSING HIS WONDERFUL LOVE,"GOSPEL OPPORTUNITIES, INC.",Religious Teaching,,,,,,,False
103.9,W280EL,YATES,MI,0.088,42.447805555555554,83.17297222222223,291.0,FREEDOM 1160,MICHIGAN COMMUNITY RADIO,Talk,,,,,Detroit,13.0,False
103.9,W280GB,Escanaba,MI,0.25,45.92916666666667,87.26972222222223,83.8,KX COUNTRY,"906 Delta, LLC",Country,,Lions,,,,,False
104.1,W281CG,TRAVERSE CITY,MI,0.25,44.75611111111111,85.67841666666668,134.0,THE SOURCE,"Northern Christian Radio, Inc.",Christian Contemporary,,,,,Traverse City-Petoskey-Cadillac,178.0,False
104.7,W284AH,LANSING,MI,0.25,42.720305555555555,84.51913888888889,95.0,,WEST CENTRAL MICHIGAN MEDIA MINISTRIES,Religious Teaching,,,,,Lansing-East Lansing,127.0,False
104.7,W284BQ,DETROIT,MI,0.25,42.60452777777778,82.91186111111112,56.0,FAMILY LIFE RADIO,"Relevant Radio, Inc.",Contemporary Christian,,,,,Detroit,13.0,False
104.7,W284DF,PETOSKEY,MI,0.25,45.32138888888889,84.87583333333333,164.0,THE TICKET,"MACDONALD GARBER BROADCASTING, INC.",Sports,Tigers,Lions,,,Traverse City-Petoskey-Cadillac,178.0,False
104.9,W285FO,GRAND RAPIDS,MI,0.25,42.95363888888889,85.6986388888889,167.0,MAGIC 104.9,"TOWNSQUARE MEDIA OF GRAND RAPIDS, INC.",R&B,,,,,Grand Rapids,68.0,False
105.1,W286AU,KALAMAZOO,MI,0.25,42.31447222222222,85.615,59.0,JETHRO FM,"KALAMAZOO BROADCASTING COMPANY, INC.",Country,,,,,Kalamazoo,183.0,False
105.1,W286BC,MARQUETTE,MI,0.25,46.603833333333334,87.62097222222222,213.0,MARQUETTE'S HIT COUNTRY,MEDIABREW COMMUNICATIONS MARQUETTE LLC,Country,,,,,,,False
105.1,W286CI,SAGINAW,MI,0.25,43.40419444444444,83.97108333333334,49.0,SMILE FM MICHIGAN'S POSITIVE HITS,Smile FM,Contemporary Christian,,,,,Saginaw-Bay City-Midland,152.0,False
105.3,W287CJ,NORWAY,MI,0.25,45.79111111111111,87.91858333333334,18.0,WISCONSIN'S RADIO VOICE OF THE MASTER,"WRVM, INC.",Religious Teaching,,,,,,,False
105.5,W288BK,ROCHESTER HILLS,MI,0.038,42.678638888888884,83.12438888888889,77.0,AIR1,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,,,,,Detroit,13.0,False
105.5,W288BT,ST. CLAIR,MI,0.049,42.97697222222222,82.46436111111112,76.0,ROCK 105.5,"LIGGETT COMMUNICATIONS, LLC",Rock,,,,,Detroit,13.0,False
105.5,W288DW,SOUTHFIELD,MI,0.099,42.48363888888889,83.31216666666667,86.0,AVE MARIA RADIO,"Word Broadcasters, Inc.",Religious Teaching,,,,,Detroit,13.0,False
105.9,W290CO,IRON MOUNTAIN,MI,0.013,45.81388888888888,88.05163888888889,7.7,WISCONSIN'S RADIO VOICE OF THE MASTER,"WRVM, INC.",Religious Teaching,,,,,,,False
105.9,W290DM,MIDLAND,MI,0.15,43.629083333333334,84.16944444444445,76.0,AVE MARIA RADIO,"AM Media Services, LLC",Religious Teaching,,,,,Saginaw-Bay City-Midland,152.0,False
106.1,W291CJ,MARQUETTE,MI,0.25,46.603833333333334,87.62097222222222,158.0,106.1 THE SOUND,MEDIABREW COMMUNICATIONS MARQUETTE LLC,Soft AC,,,,,,,False
106.1,W291DE,CADILLAC,MI,0.25,44.22508333333334,85.40125,21.0,NEWS TALK 1240,"MACDONALD GARBER BROADCASTING, INC.",Talk,,,,,Traverse City-Petoskey-Cadillac,178.0,False
106.1,W291DJ,GRAND RAPIDS,MI,0.075,42.95166666666667,85.69888888888889,107.0,THE TICKET,Cumulus Media,Sports,,,,,Grand Rapids,68.0,False
106.1,W291DK,ST. JOSEPH,MI,0.25,42.07197222222223,86.37086111111111,123.0,SPORTS RADIO 96.1,"WSJM, INC.",Sports,,,,,,,False
106.1,W291DP,MENOMINEE,MI,0.25,45.066111111111105,87.66527777777779,9.1,CHRISTIAN INFORMATION RADIO,,Religious Teaching,,,,,,,False
106.3,W292DA,LINDEN,MI,0.055,42.825027777777784,83.78466666666667,49.0,YOUR FRIEND WFRN,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,,,,,Flint,140.0,False
106.3,W292DK,WESTLAND,MI,0.099,42.44808333333333,83.17297222222223,260.0,AIR 1,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,,,,,Detroit,13.0,False
106.3,W292FE,LUDINGTON,MI,0.25,43.91694444444444,86.43666666666667,55.0,GOOD TIME OLDIES,"SYNERGY MEDIA, INC.",Oldies,,,,,,,False
106.5,W293CA,FLINT,MI,0.25,43.01613888888889,83.64994444444446,87.0,VICTORY 600 AM,"CHRISTIAN BROADCASTING SYSTEM, LTD.",Religious Teaching,,,,,Flint,140.0,False
106.9,W295BP,HASLETT,MI,0.12,42.748472222222226,84.44780555555556,40.0,AIR1,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Tigers,Lions,,,Lansing-East Lansing,127.0,False
106.9,W295CL,KALAMAZOO,MI,0.2,42.29669444444444,85.6413888888889,59.0,WKZO 590 AM-106.9 FM,"MIDWEST COMMUNICATIONS, INC.",News,Tigers,Lions,,,Kalamazoo,183.0,False
106.9,W295CT,LAPEER,MI,0.25,43.07947222222223,83.30966666666666,64.0,GOSPEL 1230,THE CALVARY BIBLE CHURCH OF LAPEER,Religious Teaching,,,,,Detroit,13.0,False
106.9,W295CU,TAWAS CITY,MI,0.25,44.34030555555556,83.62163888888888,84.0,THE BAY`S BEST,"CARROLL ENTERPRISES, INC.",Talk,,,,,,,False
106.9,W295CX,MARQUETTE,MI,0.25,46.51430555555555,87.47797222222222,120.0,ROCKIN' EAGLE,Keweenaw Bay Indian Community,Classic Rock,,,,,,,False
106.9,W295DA,STURGIS,MI,0.25,41.806999999999995,85.40080555555556,48.0,RIVER COUNTRY 97.1,"IMPACT RADIO, LLC",Country,,,,,,,False
107.1,W296CG,DETROIT,MI,0.25,42.51133333333333,82.9593888888889,66.0,AIR 1,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,,,,,Detroit,13.0,False
107.1,W296DY,DETROIT,MI,0.099,42.469750000000005,83.11519444444444,56.0,THE WORD AM 560,"WMUZ RADIO, INC.",Religious Teaching,,,,,Detroit,13.0,False
107.1,W296EJ,PETOSKEY,MI,0.099,45.32138888888889,84.87583333333333,170.0,106.7 STAR COUNTRY,"MACDONALD GARBER BROADCASTING, INC.",Country,,,,,Traverse City-Petoskey-Cadillac,178.0,False
107.3,W297CD,HANCOCK,MI,0.25,47.101305555555555,88.5915,54.0,GOOD TIME OLDIES,"J & J BROADCASTING, INC.",Oldies,,,,,,,False
107.5,W298BW,IRON MOUNTAIN,MI,0.01,45.82083333333334,88.04166666666667,27.0,K-LOVE,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,,,,,,,False
107.5,W298CQ,NILES,MI,0.08,41.82319444444445,86.28405555555555,92.0,THE VOICE 1290 AM & 107.5 FM,MARION R. WILLIAMS,Classic Hits,,,,,,,False
107.7,W299BE,BIG RAPIDS,MI,0.25,43.663916666666665,85.482,93.0,NEWSRADIO 1460-107.7 WBRN,"MENTOR PARTNERS, INC.",Talk,Tigers,Lions,,Red Wings,,,False
107.7,W299CB,MANISTEE,MI,0.019,44.211111111111116,86.29813888888889,91.0,HITS 106,SMILE FM,Hot AC,,,,,Traverse City-Petoskey-Cadillac,178.0,False
107.7,W299CK,MIDLAND,MI,0.25,43.61475,84.22083333333333,44.0,SUNNY 97.7,"Black Diamond Broadcast Group, LLC",Classic Hits,,,,,Saginaw-Bay City-Midland,152.0,False
107.9,W300CO,DEXTER,MI,0.1,42.24625,83.84944444444444,59.0,AVE MARIA RADIO,Ave Maria Communications,Religious Teaching,,,,,Ann Arbor,151.0,False
107.9,W300DI,DEARBORN,MI,0.085,42.38944444444444,83.14805555555556,155.0,LA ZETA 1310,"ZAMORA BROADCASTING SYSTEMS, INC.",Regional Mexican,,,,,Detroit,13.0,False
89.5,WAHS,AUBURN HILLS,MI,2.4,42.62836111111111,83.2321388888889,42.0,AVONDALE COMMUNITY RADIO,WAHS-FM AVONDALE HIGH SCHOOL AVONDALE,Variety,,,,,Detroit,13.0,False
104.9,WAIR,LAKE CITY,MI,2.8,44.24888888888889,85.31338888888888,110.0,SMILE FM MICHIGAN'S POSITIVE HITS,SMILE FM,Contemporary Christian,,,,,,,False
99.3,WATZ-FM,ALPENA,MI,17.0,44.856944444444444,83.54275,203.0,TODAY'S COUNTRY 99.3,"WATZ Radio, Inc.",Country,,,,,,,False
90.7,WAUS,BERRIEN SPRINGS,MI,50.0,41.96169444444445,86.35055555555554,165.0,YOUR 24 HOUR CLASSICAL CONNECTION,ANDREWS BROADCASTING CORP.,Classical,,,,,,,True
93.9,WAVC,MIO,MI,30.0,44.72836111111111,84.36030555555556,90.0,,WEST CENTRAL MICHIGAN MEDIA MINISTRIES,Religious Teaching,,,,,,,False
107.3,WAWB-LP,WEST BRANCH,MI,0.1,44.27752777777778,84.2063888888889,29.0,,"WEST BRANCH SEVENTH DAY ADVENTIST BROADCASTING, INC.",Religious Teaching,,,,,,,False
103.5,WAWL-LP,GRAND HAVEN,MI,0.1,43.066972222222226,86.21505555555555,29.9,,TRI-CITIES BROADCASTING FOUNDATION,Variety,,,,,Grand Rapids,68.0,False
98.9,WAWM,PETOSKEY,MI,96.0,45.501444444444445,85.03025,182.0,AIR1,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,,,,,Traverse City-Petoskey-Cadillac,178.0,False
98.9,WAXT-LP,WHITEHALL,MI,0.054,43.3925,86.32588888888888,22.0,REAL GOLD RADIO,"WHITE LAKE BROADCASTERS, INC",Oldies,,,,,Muskegon,225.0,False
93.5,WBCM,BOYNE CITY,MI,14.0,45.32416666666667,84.87894444444444,146.0,ROCK 97.5 WKLT,"WBCM RADIO, INC.",Rock,,,,,Traverse City-Petoskey-Cadillac,178.0,False
100.1,WBCH-FM,HASTINGS,MI,3.0,42.62613888888889,85.27805555555555,103.0,WORLD'S BEST COUNTRY HITS,BARRY BROADCASTING CO.,Country,,,,,,,False
95.3,WBCK,BATTLE CREEK,MI,3.0,42.28808333333333,85.16497222222223,94.0,BATTLE CREEK`S NEWS-TALK,"Townsquare License, LLC",Talk,,,,,,,False
93.7,WBCT,GRAND RAPIDS,MI,320.0,42.63225,85.53780555555555,251.0,B 93.7,iHeartMedia,Country,,,,,Grand Rapids,68.0,False
99.3,WBET-FM,STURGIS,MI,4.4,41.769777777777776,85.4191388888889,102.0,TRUE OLDIES,"SWICK BROADCASTING COMPANY, INC.",Classic Hits,,Lions,,,,,False
88.1,WBFH,BLOOMFIELD HILLS,MI,0.36,42.57780555555556,83.28605555555555,28.0,THE BIFF,BLOOMFIELD HILLS SCHOOL DISTRICT,Variety,,,,,Detroit,13.0,False
101.3,WBFX,GRAND RAPIDS,MI,50.0,43.04113888888889,85.35780555555554,121.0,BIG 101.3,iHeartMedia,Oldies,,,,,Grand Rapids,68.0,False
92.5,WBGV,MARLETTE,MI,3.0,43.28675,82.97166666666666,98.0,COUNTRY 92.5,GB BROADCASTING COMPANY,Country,,,,,,,False
96.5,WBHC-LP,BENTON HARBOR,MI,0.1,42.11530555555556,86.45361111111112,20.0,LIVE 96.5,BENTON HARBOR AREA SCHOOLS,Variety,,,,,,,False
90.7,WBHL,HARRISON,MI,10.0,43.954750000000004,84.54972222222221,130.0,STRONG TOWER RADIO,WEST CENTRAL MICHIGAN MEDIA MINISTRIES,Religious Teaching,,,,,,,False
89.3,WBLD,ORCHARD LAKE,MI,0.044,42.569750000000006,83.36102777777778,34.0,89.3 LAKES FM,WEST BLOOMFIELD SCHOOL DISTRICT,Variety,,,,,Detroit,13.0,False
88.9,WBLU-FM,GRAND RAPIDS,MI,0.65,42.98752777777778,85.62391666666666,107.0,BLUE LAKE PUBLIC RADIO,BLUE LAKE FINE ARTS CAMP,Classical,,,,,Grand Rapids,68.0,True
90.3,WBLV,TWIN LAKE,MI,100.0,43.55211111111111,86.042,182.9,BLUE LAKE PUBLIC RADIO,BLUE LAKE FINE ARTS CAMP,Classical,,,,,,,True
88.1,WBLW,GAYLORD,MI,5.0,45.169999999999995,84.75111111111111,116.0,88.1 THE LIVING WORD,"Grace Baptist Church of Gaylord, Michigan",Religious Teaching,,,,,Traverse City-Petoskey-Cadillac,178.0,False
105.5,WBMI,WEST BRANCH,MI,6.0,44.299194444444446,84.265,91.0,SMILE FM MICHIGAN'S POSITIVE HITS,Smile FM,Contemporary Christian,,,,,,,False
93.3,WBSV-LP,BERRIEN SPRINGS,MI,0.066,41.92363888888889,86.28222222222222,23.0,,"LELAND STRAW MEMORIAL EDUCATIONAL FUND, INC.",Variety,,,,,,,False
96.9,WBTI,LEXINGTON,MI,3.0,43.209472222222225,82.53602777777778,115.0,96.9 WBTI,"LIGGETT COMMUNICATIONS, L.L.C.",Hot AC,,,,,,,False
104.9,WBXX,MARSHALL,MI,6.0,42.31447222222222,84.92880555555556,85.0,102.5 & 104.9 THE BLOCK,"Townsquare License, LLC",R&B,,,,,,,False
103.9,WBZX,BIG RAPIDS,MI,6.0,43.66225,85.3333611111111,45.7,B103.9,"UP NORTH RADIO, LLC",Classic Hits,,,,,,,False
88.3,WCBN-FM,ANN ARBOR,MI,1.4,42.29669444444444,83.69827777777778,43.0,,REGENTS OF THE UNIVERSITY OF MICHIGAN,Variety,,,,,Ann Arbor,151.0,False
107.5,WCCW-FM,TRAVERSE CITY,MI,50.0,44.76722222222222,85.6906388888889,71.0,GOOD TIME ROCK AND ROLL,"WCCW Radio, Inc.",Classic Hits,,,,,Traverse City-Petoskey-Cadillac,178.0,False
107.9,WCDY,MCBAIN,MI,3.1,44.17111111111111,85.33722222222222,109.0,"THE NEW 107.9 CDY, CADILLAC'S HITS WITHOUT THE RAP.","UP NORTH RADIO, LLC",Adult Contemporary,,,,,Traverse City-Petoskey-Cadillac,178.0,False
94.5,WCEN-FM,HEMLOCK,MI,100.0,43.72669444444445,84.60444444444444,291.0,94.5 THE MOOSE,ALPHA MEDIA LICENSEE LLC,Country,,,,,Saginaw-Bay City-Midland,152.0,False
90.9,WCFG,SPRINGFIELD,MI,0.7,42.355583333333335,85.3411111111111,95.0,FAMILY FRIENDLY 91.3 WCSG,CORNERSTONE UNIVERSITY,Contemporary Christian,,,,,Kalamazoo,183.0,False
95.3,WCFX,CLARE,MI,6.0,43.74252777777778,84.80530555555555,81.0,95-3 CFX TODAY'S BEST MUSIC,"Black Diamond Broadcast Group, LLC",Hot AC,,,,,,,False
91.3,WCHW-FM,BAY CITY,MI,0.11,43.588638888888894,83.87441666666666,36.0,WCHW 91.3,"SCHOOL DISTRICT, BAY CITY",Rock,,,,,Saginaw-Bay City-Midland,152.0,False
97.7,WCHY,CHEBOYGAN,MI,3.4,45.650277777777774,84.34363888888889,128.0,TALK AND SUPER HITS!,MICHIGAN BROADCASTERS LLC,Talk,Tigers,,,,Traverse City-Petoskey-Cadillac,178.0,False
107.1,WCKC,CADILLAC,MI,2.75,44.17111111111111,85.33699999999999,118.0,107.1 THE DRIVE,"UP NORTH RADIO, LLC",Classic Rock,,,,,Traverse City-Petoskey-Cadillac,178.0,False
95.7,WCMB-FM,OSCODA,MI,25.0,44.67333333333333,83.51830555555556,199.0,WCMU PUBLIC RADIO,CENTRAL MICHIGAN UNIVERSITY,News,,,,,,,True
91.7,WCML-FM,ALPENA,MI,92.0,45.13813888888889,84.16211111111112,315.0,WCMU PUBLIC RADIO,CENTRAL MICHIGAN UNIVERSITY,News,,,,,,,True
102.5,WCMM,GULLIVER,MI,60.0,45.966638888888895,86.48819444444445,200.0,WCMM 102.5 THE MOOSE,"AMC PARTNERS ESCANABA, LLC",Country,,Lions,,,,,False
89.5,WCMU-FM,MOUNT PLEASANT,MI,100.0,43.57586111111112,84.77472222222222,128.0,WCMU PUBLIC RADIO,CENTRAL MICHIGAN UNIVERSITY,News,,,,,,,True
94.3,WCMV-FM,LELAND,MI,20.5,44.77194444444444,85.68286111111112,140.0,WCMU PUBLIC RADIO,Central Michigan University,News,,,,,Traverse City-Petoskey-Cadillac,178.0,True
103.9,WCMW-FM,HARBOR SPRINGS,MI,12.0,45.50222222222222,85.02894444444445,182.0,WCMU PUBLIC RADIO,CENTRAL MICHIGAN UNIVERSITY,News,,,,,Traverse City-Petoskey-Cadillac,178.0,True
98.3,WCMZ-FM,SAULT STE. MARIE,MI,25.0,46.48613888888889,84.23030555555556,47.0,WCMU PUBLIC RADIO,CENTRAL MICHIGAN UNIVERSITY,News,,,,,,,True
102.1,WCPP-LP,IRONWOOD,MI,0.012,46.59827777777778,90.08794444444445,14.0,,COPPER PEAK INCORPORATED,Variety,,,,,,,False
88.9,WCRR,MANISTIQUE,MI,24.5,45.966638888888895,86.48825000000001,169.2,K-LOVE,"CHRISTIANRADIOBROADCASTING.ORG, INC.",Contemporary Christian,,,,,,,False
107.9,WCRZ,FLINT,MI,50.0,42.98030555555556,83.57772222222222,104.0,CARS 108,"TOWNSQUARE MEDIA OF FLINT, INC.",Adult Contemporary,,,,,Flint,140.0,False
91.3,WCSG,GRAND RAPIDS,MI,37.0,42.79613888888889,85.64944444444446,92.0,FAMILY FRIENDLY 91.3,CORNERSTONE UNIVERSITY,Contemporary Christian,,,,,Grand Rapids,68.0,False
92.1,WCSR-FM,HILLSDALE,MI,6.0,41.92808333333333,84.63605555555556,82.0,RADIO HILLSDALE,"MCKIBBIN MEDIA GROUP, INC.",Adult Contemporary,,Lions,,,,,False
94.7,WCSX,BIRMINGHAM,MI,13.5,42.45363888888889,83.16380555555556,287.0,94.7 WCSX,"BEASLEY MEDIA GROUP LICENSES, LLC",Classic Rock,,,,,Detroit,13.0,False
103.7,WCSY-FM,SOUTH HAVEN,MI,3.0,42.30058333333333,86.2508611111111,85.0,COSY,WSJM INC,Classic Hits,Tigers,,,,,,False
88.5,WCTP,GAGETOWN,MI,6.0,43.76002777777778,83.09577777777777,92.0,SMILE FM,Smile FM,Contemporary Christian,,,,,,,False
105.7,WCUP,L'ANSE,MI,100.0,47.10075,88.56538888888889,133.0,EAGLE COUNTRY,KEWEENAW BAY INDIAN COMMUNITY,Country,,Packers,,,,,False
94.7,WCVM,BRONSON,MI,4.0,41.74172222222222,85.24219444444445,119.0,FAMILY FRIENDLY - COMMERCIAL FREE,"TAYLOR UNIVERSITY BROADCASTING, INC.",Contemporary Christian,,,,,,,False
89.9,WCXB,BENTON HARBOR,MI,0.25,42.07197222222223,86.37058333333333,83.0,FAMILY FRIENDLY 91.3 WCSG,CORNERSTONE UNIVERSITY,Contemporary Christian,,,,,,,False
88.3,WCXK,KALAMAZOO,MI,10.0,42.306416666666664,85.65694444444445,81.0,FAMILY FRIENDLY 91.3 WCSG,CORNERSTONE UNIVERSITY,Contemporary Christian,,,,,Kalamazoo,183.0,False
98.3,WCXT,HARTFORD,MI,3.7,42.25391666666667,86.3358611111111,128.0,LIVE 96.1 98.3,WSJM INC,Rock,,,,,,,False
103.7,WCZE,HARBOR BEACH,MI,43.0,43.686138888888884,82.99438888888889,134.0,POSITIVE COUNTRY 103.7,JENNIFER & EDWARD CZELADA,Country,,,,,,,False
104.3,WCZY-FM,MOUNT PLEASANT,MI,3.0,43.59419444444445,84.82388888888889,104.0,MY 104.3,"LATITUDE MEDIA, LLC",Adult Contemporary,,,,,,,False
88.9,WDBM,EAST LANSING,MI,2.0,42.70558333333334,84.47497222222222,84.0,IMPACT 89 FM,BD OF TRUSTEE OF MICHIGAN STATE UNIV,Variety,,,,,Lansing-East Lansing,127.0,False
97.3,WDEE-FM,REED CITY,MI,2.85,43.781416666666665,85.61616666666666,55.0,SUNNY 97.3,STEVEN V. BEILFUSS,Oldies,,,,,,,False
101.9,WDET-FM,DETROIT,MI,48.0,42.35169444444445,83.06325,163.0,DETROIT'S NPR STATION,WAYNE STATE UNIVERSITY,News,,,,,Detroit,13.0,True
102.7,WDKL,MOUNT CLEMENS,MI,36.0,42.471111111111114,83.20027777777779,174.0,K-LOVE,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,,,,,Detroit,13.0,False
105.9,WDMK,DETROIT,MI,20.0,42.47113888888889,83.20075,223.0,105.9 KISS FM,"BEASLEY MEDIA GROUP LICENSES, LLC",R&B,,,,,Detroit,13.0,False
91.9,WDPW,GREENVILLE,MI,4.0,43.08669444444445,85.31638888888888,46.0,POWER 91.9,LARLEN COMMUNICATIONS INC.,Religious Teaching,,,,,Grand Rapids,68.0,False
89.9,WDRQ,Imlay City,MI,0.1,43.025277777777774,83.07083333333333,9.0,,Full Potential Ministry,,,,,,Detroit,13.0,False
88.3,WDTE,GROSSE POINT SHORES,MI,5.5,42.47408333333333,82.88563888888889,48.8,SMILE FM MICHIGAN'S POSITIVE HITS,SMILE FM,Contemporary Christian,,,,,Detroit,13.0,False
89.5,WDTP,HURON TOWNSHIP,MI,0.7,42.16225,83.20547222222223,92.0,SMILE FM MICHIGAN'S POSITIVE HITS,SMILE FM,Contemporary Christian,,,,,Detroit,13.0,False
88.9,WDTR,IMLAY CITY,MI,3.2,42.869194444444446,83.14519444444446,37.0,SMILE FM MICHIGAN'S POSITIVE HITS,MICHIGAN COMMUNITY RADIO,Contemporary Christian,,,,,Detroit,13.0,False
96.3,WDVD,DETROIT,MI,20.0,42.45363888888889,83.16380555555556,238.0,96.3 WDVD,Cumulus Media,Hot AC,,,,,Detroit,13.0,False
98.7,WDZH,DETROIT,MI,50.0,42.39502777777778,83.14936111111112,135.0,ALT 98.7,"Audacy License, LLC",Rock,,,,,Detroit,13.0,False
92.7,WDZZ-FM,FLINT,MI,3.0,43.04141666666666,83.69105555555556,101.8,Z 92.7 FM,Cumulus Media,R&B,,,,,Flint,140.0,False
100.5,WEEH-LP,HART,MI,0.06,43.67472222222222,86.42258333333334,21.0,WE-FM THE OLDIES STATION,"OCEANA BROADCASTERS, INC",Oldies,,,,,,,False
88.3,WEJC,WHITE STAR,MI,55.0,43.70444444444445,84.01027777777777,118.0,SMILE FM MICHIGAN'S POSITIVE HITS,SMILE FM,Contemporary Christian,,,,,Saginaw-Bay City-Midland,152.0,False
89.1,WEMU,YPSILANTI,MI,15.5,42.26336111111111,83.62605555555555,91.0,"JAZZ, NEWS, BLUES",EASTERN MICHIGAN UNIVERSITY,Jazz,,,,,Ann Arbor,151.0,True
94.3,WERW,MONROE,MI,0.078,41.91866666666667,83.43716666666667,31.2,REWIND 94-3,"MONROE PUBLIC ACCESS CABLE TELEVISION, INC.",80'S Hits,,,,,Detroit,13.0,False
98.1,WEUL,KINGSFORD,MI,1.0,45.83391666666667,88.08819444444444,38.0,WITNESSING HIS WONDERFUL LOVE,"GOSPEL OPPORTUNITIES, INC.",Religious Teaching,,,,,,,False
102.1,WFAH-LP,FLINT,MI,0.06,43.07780555555556,83.7155,32.0,,GREATER FLINT ARTS COUNCIL,Variety,,,,,Flint,140.0,False
95.1,WFBE,FLINT,MI,34.0,42.97391666666667,83.65022222222223,102.0,B95,Cumulus Media,Country,,,,,Flint,140.0,False
100.7,WFCB-LP,FERNDALE,MI,0.1,42.460861111111114,83.13547222222223,15.5,FERNDALE RADIO,"UNDERWOOD V RADIO, INC.",Variety,,,,,Detroit,13.0,False
92.5,WFDX,ATLANTA,MI,100.0,45.016666666666666,84.35277777777777,182.0,THE SOURCE,Northern Christian Radio,Christian Contemporary,,,,,,,False
100.9,WFFR-LP,ROOSEVELT PARK,MI,0.1,43.19102777777778,86.26708333333333,27.0,,"SHORELINE BROADCASTING, INC",Classic Hits,,,,,Muskegon,225.0,False
98.7,WFGR,GRAND RAPIDS,MI,2.75,43.03252777777778,85.69641666666666,128.0,98.7 THE GRAND,"TOWNSQUARE MEDIA OF GRAND RAPIDS, INC.",Classic Hits,,,,,Grand Rapids,68.0,False
99.1,WFMK,EAST LANSING,MI,28.0,42.67586111111111,84.49997222222223,187.0,WFMK 99.1,"Townsquare License, LLC",Adult Contemporary,,,,,Lansing-East Lansing,127.0,False
92.1,WFOV-LP,FLINT,MI,0.1,43.061388888888885,83.715,15.0,OUR VOICES RADIO,FLINT ODYSSEY HOUSE INC,Variety,,,,,Flint,140.0,False
99.5,WFPM-LP,BATTLE CREEK,MI,0.1,42.30891666666666,85.17136111111111,30.0,,First Pentecostal Family Worship Center,Religious Teaching,,,,,,,False
91.1,WFUM,FLINT,MI,17.5,42.89919444444445,83.46161111111111,159.0,MICHIGAN PUBLIC,Regents of the University of Michigan,News,,,,,Flint,140.0,True
